"","FSC-A <FSC-A>","FSC-H <FSC-H>","FSC-W <FSC-W>","SSC-A <SSC-A>","SSC-H <SSC-H>","SSC-W <SSC-W>","PHA-L <FITC-A>","BB630-A <BB630-A>","BB660-P-A <BB660-P-A>","CD123 <BB700-P-A>","BB790-P-A <BB790-P-A>","CD16 <APC-A>","CD8 <Alexa Fluor 700-A>","CD3 <APC-Cy7-A>","IL10R <BV421-A>","HLA-DR <BV480-A>","BV570-A <BV570-A>","CD14 <BV605-A>","CD11c <BV650-A>","TIM3 <BV711-A>","CCR7 <BV750-P-A>","CD38 <BV786-A>","CD45RA <BUV395-A>","LD <BUV496-A>","TCRgd <BUV563-A>","CD56 <BUV615-P-A>","CD19 <BUV661-A>","CD39 <BUV737-A>","CD4 <BUV805-A>","PD1 <PE-A>","IgD <PE-CF594-A>","CD25 <PE-Cy5-A>","PE-Cy5.5-A <PE-Cy5.5-A>","Fas <PE-Cy7-A>","Time <Time>",".id","Cluster","Metacluster","Meta_original"
"11",73780.8046875,65255.21875,127520.03125,28886.37109375,25881.171875,86661.21875,3.00364756584167,1.04098856449127,2503.64184570312,1.1409215927124,719.752807617188,0.573094129562378,1.48524534702301,0.573944866657257,0.801138401031494,2.2573390007019,525.1904296875,0.325175166130066,1.10206949710846,0.274149894714355,1.76747238636017,2.0611400604248,2.22121405601501,0.788279891014099,0.694342315196991,0.37503308057785,2.48118901252747,2.57195734977722,1.01249277591705,0.990234136581421,2.78230881690979,1.21271693706512,795.877990722656,1.87168991565704,2740.3212890625,"sample_1.fcs","86","B cells","10"
"12",157043.875,143136.390625,137970.828125,55034.85546875,49298.16015625,93438.7109375,2.73382592201233,0.870252668857574,440.590698242188,0.189035519957542,2147.951171875,2.6408908367157,1.87915873527527,1.08844769001007,0.818524539470673,0.226024329662323,176.948669433594,0.688563585281372,1.35127520561218,1.63805639743805,1.02577173709869,3.15613794326782,2.21227717399597,0.987233817577362,0.807650446891785,2.25966024398804,0.46211975812912,1.00560808181763,1.07792890071869,1.04391777515411,0.579016387462616,2.0484299659729,352.847320556641,2.4161262512207,8150.90380859375,"sample_1.fcs","104","NK cells","17"
"13",80508.5234375,66513.3203125,138155.671875,92217.1796875,78744.265625,105047.1328125,2.98685574531555,0.963926076889038,821.355407714844,1.37862026691437,4424.46875,1.0453382730484,1.37118744850159,0.903629302978516,0.770875155925751,1.60432052612305,881.066772460938,2.25521373748779,1.88274216651917,1.70207846164703,1.13947415351868,2.12357950210571,0.587939739227295,1.40983355045319,0.613194525241852,1.19947111606598,0.659339070320129,2.32944440841675,1.10362112522125,0.767023742198944,0.479716062545776,0.679764986038208,395.216064453125,3.02483057975769,3703.2109375,"sample_1.fcs","89","Monocytes","18"
"14",63837.0546875,58609.1015625,121866.7734375,19881.931640625,18796.048828125,76822.9140625,2.07445359230042,0.814634680747986,287.385223388672,1.0449286699295,5192.60400390625,0.849606454372406,1.13373064994812,3.24065041542053,1.12163865566254,0.931864619255066,126.363075256348,0.69321870803833,0.590124607086182,0.436273366212845,2.99352335929871,1.03865075111389,0.772297084331512,1.18127036094666,0.728551506996155,0.719999492168427,0.847917318344116,1.57628035545349,2.78548073768616,1.22575902938843,0.995877087116241,1.19558429718018,112.530700683594,3.1713182926178,2353.46337890625,"sample_1.fcs","23","CD4 T cells","3"
"15",155967.78125,133235.453125,152892.765625,144924.609375,122660.3046875,109962.390625,3.21464991569519,0.845545291900635,1549.26257324219,1.20574498176575,10618.6923828125,0.744336366653442,1.60059201717377,0.537396550178528,0.195876404643059,1.46237742900848,1809.54150390625,2.54965949058533,2.08613419532776,0.838521361351013,1.46632754802704,2.48311448097229,1.14254033565521,1.73154628276825,1.25012719631195,0.535889208316803,1.2634105682373,2.42152428627014,1.95128703117371,0.707544267177582,0.672574698925018,0.311857014894485,719.641967773438,3.43714714050293,4913.98828125,"sample_1.fcs","100","Monocytes","20"
"16",85076.5234375,73551.1328125,183610.734375,50981.33203125,43679.07421875,140310.125,2.98044633865356,0.957843422889709,724.156188964844,0.608630180358887,678.981323242188,0.676645994186401,1.14605343341827,1.52554976940155,0.750815451145172,0.863091647624969,300.383728027344,1.26853585243225,1.22661089897156,0.635444581508636,1.46242141723633,1.49965476989746,0.26965194940567,1.19879126548767,0.948525905609131,0.802491247653961,0.60439920425415,1.86170530319214,1.19302952289581,0.825695514678955,1.07675564289093,1.19841718673706,445.107879638672,1.94313085079193,9076.193359375,"sample_1.fcs","78","Undefined","16"
"17",73981.8359375,59372.484375,134222.25,110496.9609375,86612.5,113579.8984375,3.57428050041199,0.0594441890716553,3390.8837890625,1.00863087177277,9877.5205078125,1.95018100738525,1.22600448131561,1.16665530204773,1.33177661895752,2.68641066551208,4376.8291015625,3.08863067626953,3.0864372253418,1.68200278282166,1.7525726556778,2.95283508300781,1.60402035713196,0.353020787239075,0.0863001570105553,-0.14686644077301,-0.187668636441231,3.05998611450195,2.204674243927,0.242473840713501,0.350371360778809,0.486924052238464,1904.14184570312,3.35035276412964,3204.099609375,"sample_1.fcs","133","Monocytes","20"
"18",66847.765625,58318.3828125,128669.6015625,73417.9140625,61824.19140625,102873.7734375,2.95851254463196,0.257278472185135,962.805358886719,0.75301069021225,16835.85546875,2.11115455627441,0.938938617706299,0.484275281429291,0.831633746623993,2.91220307350159,1301.91687011719,1.16264927387238,2.12134981155396,1.89335572719574,0.905299246311188,1.92291390895844,3.02205657958984,0.724412560462952,1.04401683807373,0.527740001678467,3.1922070980072,3.582359790802,1.2981082201004,0.273501813411713,0.983552634716034,1.25732755661011,1750.43933105469,3.55858087539673,1115.91662597656,"sample_1.fcs","75","B cells","13"
"19",132241.078125,112742.1796875,144643.234375,89833.4296875,76687.09375,105580.046875,1.95977997779846,0.490970313549042,409.842071533203,0.631331622600555,6317.4619140625,0.970982015132904,0.0321126133203506,1.72062397003174,0.82851105928421,2.78847908973694,982.303649902344,1.17721462249756,2.21193814277649,2.72514653205872,-0.325628161430359,2.89317798614502,1.26636707782745,0.745341956615448,0.68103963136673,1.08228373527527,0.662229835987091,2.91329026222229,0.102180510759354,0.896931111812592,0.825343012809753,1.082200050354,-80.1620559692383,3.1526198387146,608.415954589844,"sample_1.fcs","113","Monocytes","21"
"20",85059.8359375,74456.8125,131177.78125,61911.41796875,55212.84375,96389.140625,2.37850284576416,0.762084782123566,1393.24365234375,0.528284847736359,3731.46166992188,0.618931710720062,1.22701120376587,2.01945352554321,0.928845107555389,0.815257132053375,147.981414794922,0.953559100627899,0.552322089672089,1.17335093021393,0.939940452575684,1.22233641147614,0.634465754032135,1.06395351886749,1.0375200510025,0.5695840716362,0.956655919551849,1.3889456987381,1.79395604133606,1.66487312316895,0.70426344871521,2.36393713951111,543.818664550781,2.8957827091217,467.335998535156,"sample_1.fcs","66","Undefined","8"
